,date,hr,weather,temperature,feels-like-temperature,relative-humidity,windspeed,psi,guest-users,registered-users
15268,2012-10-03,9,cloudy,98.9,129.2,83.0,13.0,12,210,4312
15269,2012-10-03,10,clear,102.2,132.8,78.0,11.0,19,205,1901
15270,2012-10-03,11,clear,102.2,132.8,78.0,11.0,48,365,2310
15271,2012-10-03,12,cloudy,105.6,138.2,70.0,7.0,39,481,3756
15272,2012-10-03,13,cloudy,105.6,140.0,74.0,7.0,22,386,2917
15273,2012-10-03,14,cloudy,107.3,141.8,70.0,11.0,8,393,2539
15274,2012-10-03,15,cloudy,107.3,141.8,62.0,11.0,1,411,3384
15275,2012-10-03,16,cloudy,107.3,140.0,57.99999999999999,0.0,40,294,5669
15276,2012-10-03,17,CLEAR,105.6,138.2,65.0,0.0,46,587,10834
15277,2012-10-03,18,clear,105.6,138.2,65.0,0.0,41,379,9827
15278,2012-10-03,19,clear,105.6,138.2,65.0,0.0,41,342,7068
15279,2012-10-03,20,clear,105.6,138.2,65.0,0.0,9,334,5836
15280,2012-10-03,21,cloudy,102.2,134.6,74.0,0.0,20,97,2536
15281,2012-10-03,22,clear,102.2,134.6,74.0,0.0,0,65,3021
15282,2012-10-03,23,cloudy,102.2,132.8,78.0,0.0,9,148,2582
15283,2012-10-04,0,light snow/rain,100.5,129.2,89.0,0.0,45,77,844
15284,2012-10-04,1,cloudy,98.9,125.6,94.0,0.0,28,16,294
15285,2012-10-04,2,clear,100.5,129.2,89.0,0.0,33,22,134
15286,2012-10-04,3,cloudy,98.9,127.4,88.0,0.0,44,35,79
15287,2012-10-04,4,cloudy,100.5,129.2,89.0,0.0,48,-2,126
15288,2012-10-04,5,light snow/rain,100.5,129.2,89.0,7.0,41,13,478
15289,2012-10-04,6,light snow/rain,98.9,125.6,94.0,6.0,39,9,1712
15290,2012-10-04,7,cloudy,100.5,129.2,89.0,6.0,33,85,4928
15291,2012-10-04,8,clear,100.5,129.2,89.0,0.0,7,190,9238
15292,2012-10-04,9,cloudy,100.5,129.2,89.0,13.0,28,280,4152
15293,2012-10-04,10,cloudy,102.2,132.8,83.0,9.0,44,191,1945
15294,2012-10-04,11,cloudy,105.6,138.2,70.0,7.0,49,265,2287
15295,2012-10-04,12,cloudy,107.3,140.0,54.0,13.0,1,400,3004
15296,2012-10-04,13,cloudy,107.3,140.0,57.99999999999999,22.0,48,442,3006
15297,2012-10-04,14,clear,105.6,138.2,61.0,17.0,41,394,2743
15298,2012-10-04,15,clear,107.3,140.0,54.0,19.0,24,540,3227
15299,2012-10-04,16,clear,105.6,138.2,54.0,19.0,18,602,5347
15300,2012-10-04,17,clear,105.6,138.2,51.0,15.0,34,783,10258
15301,2012-10-04,18,clear,102.2,134.6,56.99999999999999,7.0,35,526,10554
15302,2012-10-04,19,clear,102.2,134.6,56.99999999999999,7.0,20,470,6074
15303,2012-10-04,20,clear,100.5,132.8,65.0,7.0,19,349,5081
15304,2012-10-04,21,clear,98.9,132.8,69.0,0.0,15,231,3749
15305,2012-10-04,22,clear,100.5,134.6,47.0,9.0,39,203,2639
15306,2012-10-04,23,clear,97.2,134.6,56.00000000000001,6.0,12,127,1783
15307,2012-10-05,0,clear,93.8,123.8,73.0,0.0,37,113,1121
15308,2012-10-05,1,clear,92.1,122.0,68.0,7.0,40,21,562
15309,2012-10-05,2,clear,92.1,122.0,73.0,6.0,43,9,132
15310,2012-10-05,3,clear,92.1,122.0,73.0,0.0,35,37,146
15311,2012-10-05,4,clear,92.1,122.0,77.0,0.0,25,-2,141
15312,2012-10-05,5,clear,90.4,120.2,77.0,0.0,49,-2,534
15313,2012-10-05,6,clear,90.4,120.2,83.0,0.0,15,27,1734
15314,2012-10-05,7,clear,90.4,120.2,83.0,7.0,38,78,5416
15315,2012-10-05,8,clear,95.5,125.6,64.0,0.0,37,254,9732
15316,2012-10-05,9,clear,97.2,132.8,60.0,6.0,22,407,4233
15317,2012-10-05,10,clear,102.2,134.6,54.0,0.0,36,478,2497
15318,2012-10-05,11,clear,105.6,138.2,48.0,13.0,9,632,2782
15319,2012-10-05,12,clear,107.3,138.2,42.0,11.0,10,1129,3991
15320,2012-10-05,13,clear,105.6,138.2,48.0,0.0,5,819,3988
15321,2012-10-05,14,clear,109.0,138.2,37.0,15.0,47,789,3728
15322,2012-10-05,15,clear,107.3,138.2,39.0,17.0,10,1049,4157
15323,2012-10-05,16,clear,107.3,138.2,37.0,0.0,22,1072,6257
15324,2012-10-05,17,clear,105.6,136.4,42.0,11.0,14,1107,9642
15325,2012-10-05,18,clear,100.5,134.6,56.99999999999999,9.0,5,742,8515
15326,2012-10-05,19,clear,98.9,131.0,73.0,11.0,8,471,5625
15327,2012-10-05,20,clear,97.2,129.2,78.0,9.0,7,462,3975
15328,2012-10-05,21,CLEAR,97.2,131.0,69.0,15.0,43,331,2856
15329,2012-10-05,22,clear,97.2,131.0,73.0,19.0,49,442,2608
15330,2012-10-05,23,clear,95.5,125.6,78.0,15.0,35,159,1928
15331,2012-10-06,0,clear,93.8,123.8,83.0,11.0,39,260,2007
15332,2012-10-06,1,clear,93.8,123.8,83.0,17.0,34,177,1511
15333,2012-10-06,2,clear,93.8,123.8,78.0,13.0,35,90,802
15334,2012-10-06,3,clear,92.1,122.0,77.0,15.0,46,15,697
15335,2012-10-06,4,clear,92.1,122.0,83.0,17.0,7,30,90
15336,2012-10-06,5,clear,92.1,122.0,83.0,13.0,35,14,99
15337,2012-10-06,6,CLEAR,92.1,122.0,88.0,17.0,25,16,366
15338,2012-10-06,7,clear,92.1,122.0,83.0,20.0,23,91,927
15339,2012-10-06,8,clear,93.8,123.8,83.0,13.0,2,152,2397
15340,2012-10-06,9,clear,97.2,131.0,73.0,13.0,47,908,3445
15341,2012-10-06,10,clear,98.9,132.8,69.0,19.0,17,1386,4435
15342,2012-10-06,11,clear,100.5,132.8,65.0,17.0,48,1805,5056
15343,2012-10-06,12,clear,105.6,138.2,54.0,7.0,0,2532,4948
15344,2012-10-06,13,cloudy,100.5,134.6,56.99999999999999,35.0,49,2169,5196
15345,2012-10-06,14,cloudy,97.2,134.6,56.00000000000001,28.0,41,1882,3996
15346,2012-10-06,15,clear,97.2,134.6,46.0,28.0,8,1953,4435
15347,2012-10-06,16,clear,97.2,134.6,43.0,35.0,36,2218,4441
15348,2012-10-06,17,clear,92.1,122.0,49.0,26.0,41,1874,4447
15349,2012-10-06,18,clear,90.4,120.2,48.0,28.0,47,1280,4055
15350,2012-10-06,19,clear,87.0,116.6,55.00000000000001,15.0,34,713,3109
15351,2012-10-06,20,clear,87.0,116.6,55.00000000000001,17.0,28,524,2239
15352,2012-10-06,21,clear,85.3,114.8,59.0,9.0,49,547,1782
15353,2012-10-06,22,clear,83.6,113.0,62.0,9.0,27,317,1823
15354,2012-10-06,23,clear,83.6,113.0,62.0,9.0,13,260,1849
15355,2012-10-07,0,clear,83.6,113.0,62.0,11.0,38,194,1288
15356,2012-10-07,1,clear,83.6,113.0,54.0,15.0,43,203,1045
15357,2012-10-07,2,CLEAR,81.9,111.2,62.0,9.0,39,69,827
15358,2012-10-07,3,cloudy,83.6,113.0,62.0,9.0,41,33,222
15359,2012-10-07,4,cloudy,83.6,113.0,54.0,17.0,44,34,78
15360,2012-10-07,5,cloudy,83.6,113.0,54.0,9.0,10,12,102
15361,2012-10-07,6,cloudy,83.6,113.0,54.0,13.0,39,30,246
15362,2012-10-07,7,light snow/rain,81.9,111.2,57.99999999999999,11.0,31,42,376
15363,2012-10-07,8,light snow/rain,81.9,111.2,67.0,9.0,31,75,665
15364,2012-10-07,9,light snow/rain,80.2,109.4,71.0,9.0,35,113,913
15365,2012-10-07,10,cloudy,81.9,111.2,67.0,13.0,28,285,1875
15366,2012-10-07,11,cloudy,81.9,111.2,71.0,7.0,20,530,3376
15367,2012-10-07,12,cloudy,81.9,111.2,71.0,0.0,42,700,3793
15368,2012-10-07,13,cloudy,83.6,113.0,72.0,6.0,26,558,3118
15369,2012-10-07,14,cloudy,83.6,113.0,67.0,0.0,21,499,3157
15370,2012-10-07,15,light snow/rain,81.9,111.2,77.0,9.0,18,520,3021
15371,2012-10-07,16,light snow/rain,80.2,109.4,82.0,11.0,3,608,3198
15372,2012-10-07,17,light snow/rain,80.2,109.4,82.0,15.0,27,243,1585
15373,2012-10-07,18,light snow/rain,80.2,109.4,82.0,13.0,12,167,1071
15374,2012-10-07,19,cloudy,80.2,109.4,82.0,7.0,22,119,1266
15375,2012-10-07,20,clear,80.2,109.4,82.0,9.0,29,132,1259
15376,2012-10-07,21,clear,78.5,107.6,87.0,7.0,22,152,1183
15377,2012-10-07,22,clear,78.5,107.6,87.0,9.0,35,51,939
15378,2012-10-07,23,clear,76.9,102.2,93.0,9.0,46,84,886
15379,2012-10-08,0,clear,78.5,107.6,76.0,19.0,27,47,568
15380,2012-10-08,1,clear,75.2,100.4,87.0,11.0,22,16,455
15381,2012-10-08,2,clear,75.2,100.4,81.0,13.0,4,22,158
15382,2012-10-08,3,clear,75.2,102.2,81.0,7.0,12,14,100
15383,2012-10-08,4,clear,73.5,100.4,87.0,9.0,12,5,83
15384,2012-10-08,5,clear,75.2,98.6,76.0,15.0,38,13,222
15385,2012-10-08,6,clear,75.2,102.2,76.0,7.0,46,34,702
15386,2012-10-08,7,cloudy,75.2,100.4,76.0,11.0,12,20,1958
15387,2012-10-08,8,cloudy,76.9,102.2,71.0,15.0,47,159,4863
15388,2012-10-08,9,cloudy,78.5,107.6,66.0,11.0,34,413,3546
15389,2012-10-08,10,cloudy,78.5,107.6,68.0,9.0,32,484,2978
15390,2012-10-08,11,cloudy,80.2,109.4,62.0,6.0,13,505,3067
15391,2012-10-08,12,cloudy,81.9,111.2,63.0,11.0,44,517,3469
15392,2012-10-08,13,cloudy,81.9,111.2,62.0,13.0,25,574,4198
15393,2012-10-08,14,cloudy,81.9,111.2,57.99999999999999,7.0,13,846,3891
15394,2012-10-08,15,light snow/rain,81.9,111.2,57.99999999999999,13.0,48,534,3818
15395,2012-10-08,16,light snow/rain,81.9,111.2,57.99999999999999,13.0,39,427,4104
15396,2012-10-08,17,cloudy,81.9,111.2,66.0,17.0,24,566,5407
15397,2012-10-08,18,cloudy,81.9,111.2,66.0,19.0,12,285,5399
15398,2012-10-08,19,cloudy,80.2,109.4,71.0,17.0,14,267,4328
15399,2012-10-08,20,light snow/rain,80.2,109.4,71.0,15.0,43,139,2689
15400,2012-10-08,21,cloudy,80.2,109.4,76.0,15.0,8,121,1742
15401,2012-10-08,22,light snow/rain,80.2,109.4,76.0,17.0,19,42,1314
15402,2012-10-08,23,cloudy,80.2,109.4,71.0,15.0,34,61,783
15403,2012-10-09,0,cloudy,78.5,107.6,82.0,15.0,43,65,282
15404,2012-10-09,1,light snow/rain,76.9,102.2,87.0,15.0,8,1,169
15405,2012-10-09,2,light snow/rain,76.9,100.4,87.0,17.0,1,13,62
15406,2012-10-09,3,light snow/rain,76.9,100.4,87.0,19.0,28,-1,36
15407,2012-10-09,4,light snow/rain,76.9,102.2,87.0,11.0,7,8,80
15408,2012-10-09,5,cloudy,78.5,107.6,82.0,13.0,28,-2,248
15409,2012-10-09,6,cloudy,78.5,107.6,82.0,17.0,7,12,1838
15410,2012-10-09,7,clear,78.5,107.6,83.0,17.0,41,37,4643
15411,2012-10-09,8,cloudy,81.9,111.2,80.0,13.0,20,106,9069
15412,2012-10-09,9,cloudy,81.9,111.2,77.0,15.0,31,258,4488
15413,2012-10-09,10,cloudy,83.6,113.0,75.0,15.0,28,229,1704
15414,2012-10-09,11,cloudy,87.0,116.6,69.0,13.0,35,261,2024
15415,2012-10-09,12,cloudy,87.0,116.6,69.0,13.0,29,299,2825
15416,2012-10-09,13,cloudy,88.7,118.4,67.0,9.0,32,380,2392
15417,2012-10-09,14,cloudy,92.1,122.0,64.0,13.0,22,303,2618
15418,2012-10-09,15,cloudy,90.4,120.2,63.0,11.0,9,411,2538
15419,2012-10-09,16,cloudy,88.7,118.4,72.0,11.0,39,491,4600
15420,2012-10-09,17,cloudy,90.4,120.2,68.0,11.0,33,509,9525
15421,2012-10-09,18,cloudy,88.7,118.4,72.0,15.0,40,182,9856
15422,2012-10-09,19,cloudy,88.7,118.4,72.0,11.0,39,215,6276
15423,2012-10-09,20,cloudy,88.7,118.4,72.0,11.0,47,210,4291
15424,2012-10-09,21,cloudy,87.0,116.6,77.0,9.0,6,110,2712
15425,2012-10-09,22,cloudy,87.0,116.6,77.0,6.0,37,51,2015
15426,2012-10-09,23,cloudy,87.0,116.6,77.0,6.0,44,56,992
15427,2012-10-10,0,cloudy,85.3,114.8,88.0,6.0,40,0,427
15428,2012-10-10,1,cloudy,85.3,114.8,88.0,0.0,2,16,81
15429,2012-10-10,2,cloudy,85.3,114.8,88.0,0.0,16,16,80
15430,2012-10-10,3,cloudy,85.3,114.8,88.0,0.0,27,2,78
15431,2012-10-10,4,cloudy,85.3,114.8,88.0,7.0,33,-2,76
15432,2012-10-10,5,cloudy,85.3,114.8,88.0,6.0,49,15,495
15433,2012-10-10,6,cloudy,85.3,114.8,88.0,6.0,11,20,2235
15434,2012-10-10,7,clear,85.3,114.8,82.0,7.0,19,65,6477
15435,2012-10-10,8,clear,88.7,118.4,77.0,11.0,7,229,10473
15436,2012-10-10,9,clear,92.1,122.0,60.0,19.0,3,245,4308
15437,2012-10-10,10,clear,93.8,123.8,52.0,20.0,18,190,2472
15438,2012-10-10,11,clear,92.1,122.0,52.0,13.0,9,372,3096
15439,2012-10-10,12,clear,92.1,122.0,56.00000000000001,15.0,30,548,4051
15440,2012-10-10,13,clear,93.8,123.8,49.0,0.0,46,419,3086
15441,2012-10-10,14,clear,97.2,134.6,40.0,11.0,2,439,2708
15442,2012-10-10,15,clear,97.2,134.6,40.0,11.0,42,407,3397
15443,2012-10-10,16,clear,97.2,134.6,40.0,15.0,28,645,6157
15444,2012-10-10,17,clear,95.5,125.6,43.0,15.0,6,635,11142
15445,2012-10-10,18,cloudy,93.8,123.8,49.0,11.0,18,397,10230
15446,2012-10-10,19,cloudy,93.8,123.8,46.0,39.0,25,226,6941
15447,2012-10-10,20,clear,90.4,120.2,48.0,33.0,34,149,4826
15448,2012-10-10,21,clear,88.7,118.4,51.0,24.0,47,125,3258
15449,2012-10-10,22,clear,85.3,114.8,55.00000000000001,20.0,32,190,2214
15450,2012-10-10,23,clear,83.6,113.0,57.99999999999999,13.0,48,117,1551
15451,2012-10-11,0,clear,83.6,113.0,51.0,9.0,45,6,534
15452,2012-10-11,1,clear,83.6,113.0,47.0,13.0,0,5,125
15453,2012-10-11,2,clear,81.9,111.2,50.0,9.0,2,28,91
15454,2012-10-11,3,clear,81.9,111.2,47.0,20.0,38,1,43
15455,2012-10-11,4,clear,80.2,109.4,50.0,17.0,31,-2,134
15456,2012-10-11,5,clear,76.9,102.2,50.0,11.0,43,0,543
15457,2012-10-11,6,clear,76.9,102.2,50.0,11.0,8,7,2053
15458,2012-10-11,7,clear,76.9,100.4,50.0,17.0,21,78,6071
15459,2012-10-11,8,clear,78.5,107.6,46.0,26.0,30,173,10050
15460,2012-10-11,9,clear,80.2,109.4,43.0,26.0,26,187,4262
15461,2012-10-11,10,clear,83.6,113.0,41.0,24.0,22,271,2141
15462,2012-10-11,11,clear,85.3,114.8,36.0,0.0,1,534,2270
15463,2012-10-11,12,clear,85.3,114.8,36.0,0.0,35,330,3630
15464,2012-10-11,13,clear,88.7,118.4,31.0,7.0,45,335,3163
15465,2012-10-11,14,clear,90.4,120.2,32.0,6.0,44,545,3508
15466,2012-10-11,15,clear,90.4,120.2,34.0,11.0,14,713,4657
15467,2012-10-11,16,clear,88.7,118.4,36.0,9.0,41,474,5371
15468,2012-10-11,17,clear,88.7,118.4,39.0,19.0,5,632,9580
15469,2012-10-11,18,clear,85.3,114.8,44.0,11.0,39,446,8160
15470,2012-10-11,19,clear,83.6,113.0,51.0,9.0,23,566,8604
15471,2012-10-11,20,clear,81.9,111.2,62.0,11.0,2,190,5041
15472,2012-10-11,21,clear,81.9,111.2,62.0,9.0,27,167,3064
15473,2012-10-11,22,clear,80.2,109.4,66.0,11.0,39,70,2168
15474,2012-10-11,23,clear,81.9,111.2,57.99999999999999,6.0,7,68,2291
15475,2012-10-12,0,clear,80.2,109.4,66.0,7.0,46,58,776
15476,2012-10-12,1,clear,80.2,109.4,66.0,6.0,15,56,380
15477,2012-10-12,2,clear,80.2,109.4,66.0,6.0,40,-2,211
15478,2012-10-12,3,clear,76.9,104.0,76.0,6.0,42,2,74
15479,2012-10-12,4,clear,76.9,104.0,76.0,7.0,27,0,108
15480,2012-10-12,5,clear,76.9,104.0,81.0,6.0,9,13,427
15481,2012-10-12,6,clear,75.2,102.2,81.0,6.0,45,19,1815
15482,2012-10-12,7,clear,76.9,104.0,81.0,6.0,27,56,4987
15483,2012-10-12,8,clear,81.9,111.2,71.0,6.0,48,238,9247
15484,2012-10-12,9,clear,88.7,118.4,39.0,20.0,18,184,4867
15485,2012-10-12,10,clear,90.4,120.2,36.0,20.0,19,524,2600
15486,2012-10-12,11,clear,92.1,122.0,37.0,24.0,2,427,3280
15487,2012-10-12,12,clear,92.1,122.0,39.0,31.0,6,523,4052
15488,2012-10-12,13,clear,93.8,123.8,37.0,26.0,29,569,3905
15489,2012-10-12,14,clear,93.8,123.8,37.0,31.0,29,765,3408
15490,2012-10-12,15,clear,90.4,120.2,42.0,30.0,48,966,4124
15491,2012-10-12,16,clear,85.3,114.8,41.0,24.0,39,757,5354
15492,2012-10-12,17,clear,85.3,114.8,38.0,26.0,45,915,9177
15493,2012-10-12,18,clear,83.6,113.0,38.0,20.0,3,530,7357
15494,2012-10-12,19,clear,81.9,111.2,41.0,15.0,36,282,5885
15495,2012-10-12,20,clear,81.9,111.2,47.0,9.0,48,196,3640
15496,2012-10-12,21,clear,80.2,109.4,54.0,13.0,25,147,2194
15497,2012-10-12,22,clear,80.2,109.4,47.0,20.0,41,119,1858
15498,2012-10-12,23,clear,76.9,102.2,56.99999999999999,13.0,33,78,1154
15499,2012-10-13,0,clear,76.9,104.0,56.99999999999999,6.0,23,215,2835
15500,2012-10-13,1,clear,75.2,100.4,53.0,9.0,34,160,1599
15501,2012-10-13,2,clear,75.2,100.4,53.0,13.0,13,51,784
15502,2012-10-13,3,clear,73.5,96.8,66.0,15.0,36,14,172
15503,2012-10-13,4,clear,71.8,96.8,65.0,11.0,21,14,114
15504,2012-10-13,5,clear,71.8,95.0,61.0,13.0,38,2,144
15505,2012-10-13,6,clear,71.8,95.0,61.0,13.0,18,34,304
15506,2012-10-13,7,clear,71.8,96.8,61.0,11.0,20,71,776
15507,2012-10-13,8,clear,75.2,102.2,53.0,7.0,43,162,1963
15508,2012-10-13,9,clear,76.9,104.0,50.0,6.0,30,324,2861
15509,2012-10-13,10,clear,80.2,109.4,43.0,0.0,18,576,3447
15510,2012-10-13,11,clear,81.9,111.2,35.0,9.0,15,1346,4360
15511,2012-10-13,12,clear,83.6,113.0,35.0,0.0,45,1414,4821
15512,2012-10-13,13,clear,85.3,114.8,36.0,13.0,2,1647,5654
15513,2012-10-13,14,clear,87.0,116.6,33.0,13.0,18,1700,4597
15514,2012-10-13,15,clear,88.7,118.4,36.0,13.0,18,1755,4734
15515,2012-10-13,16,clear,88.7,118.4,31.0,13.0,2,2060,4454
15516,2012-10-13,17,clear,85.3,114.8,38.0,11.0,27,1349,4356
15517,2012-10-13,18,clear,85.3,114.8,44.0,9.0,42,1220,3892
15518,2012-10-13,19,clear,83.6,113.0,44.0,11.0,21,510,3369
15519,2012-10-13,20,clear,80.2,109.4,54.0,6.0,48,398,2574
15520,2012-10-13,21,clear,80.2,109.4,57.99999999999999,13.0,2,327,2042
15521,2012-10-13,22,clear,80.2,109.4,62.0,0.0,4,230,2028
15522,2012-10-13,23,clear,81.9,111.2,57.99999999999999,20.0,3,191,1275
15523,2012-10-14,0,clear,80.2,109.4,71.0,17.0,26,57,1341
15524,2012-10-14,1,clear,81.9,111.2,77.0,19.0,43,112,1251
15525,2012-10-14,2,clear,80.2,109.4,76.0,6.0,45,54,750
15526,2012-10-14,3,clear,81.9,111.2,77.0,20.0,16,20,324
15527,2012-10-14,4,clear,81.9,111.2,77.0,19.0,10,14,130
15528,2012-10-14,5,lear,80.2,109.4,82.0,13.0,3,35,73
15529,2012-10-14,6,clear,80.2,109.4,82.0,11.0,39,30,260
15530,2012-10-14,7,clear,81.9,111.2,82.0,15.0,12,51,573
15531,2012-10-14,8,clear,83.6,113.0,77.0,13.0,17,196,1349
15532,2012-10-14,9,cloudy,87.0,116.6,67.0,19.0,48,434,2096
15533,2012-10-14,10,clear,92.1,122.0,56.00000000000001,13.0,40,1049,3618
15534,2012-10-14,11,clear,93.8,123.8,52.0,20.0,41,1092,4394
15535,2012-10-14,12,clear,98.9,134.6,46.0,22.0,19,1402,4704
15536,2012-10-14,13,clear,100.5,134.6,41.0,30.0,32,1528,5208
15537,2012-10-14,14,clear,102.2,134.6,39.0,28.0,2,1743,4787
15538,2012-10-14,15,clear,102.2,134.6,39.0,28.0,42,1493,4619
15539,2012-10-14,16,clear,100.5,134.6,41.0,20.0,23,1421,4919
15540,2012-10-14,17,clear,100.5,134.6,44.0,13.0,44,1349,4499
15541,2012-10-14,18,clear,95.5,125.6,60.0,17.0,23,937,4143
15542,2012-10-14,19,clear,93.8,123.8,64.0,15.0,35,477,3489
15543,2012-10-14,20,clear,92.1,122.0,73.0,15.0,33,337,2579
15544,2012-10-14,21,clear,93.8,123.8,73.0,30.0,14,278,2023
15545,2012-10-14,22,clear,93.8,123.8,73.0,26.0,23,265,1127
15546,2012-10-14,23,cloudy,93.8,123.8,68.0,19.0,37,188,1016
15547,2012-10-15,0,cloudy,93.8,123.8,73.0,17.0,10,119,403
15548,2012-10-15,1,cloudy,95.5,125.6,64.0,26.0,14,37,313
15549,2012-10-15,2,cloudy,95.5,125.6,64.0,24.0,21,9,61
15550,2012-10-15,3,cloudy,93.8,123.8,73.0,17.0,3,16,23
15551,2012-10-15,4,cloudy,93.8,123.8,68.0,15.0,33,7,114
15552,2012-10-15,5,cloudy,93.8,123.8,73.0,19.0,19,15,490
15553,2012-10-15,6,cloudy,93.8,123.8,73.0,20.0,11,42,1830
15554,2012-10-15,7,cloudy,95.5,125.6,68.0,22.0,38,104,5989
15555,2012-10-15,8,cloudy,97.2,132.8,64.0,26.0,1,169,9271
15556,2012-10-15,9,light snow/rain,97.2,131.0,69.0,26.0,13,216,4265
15557,2012-10-15,10,cloudy,97.2,131.0,73.0,26.0,47,301,1626
15558,2012-10-15,11,cloudy,97.2,131.0,73.0,26.0,12,618,2277
15559,2012-10-15,12,light snow/rain,97.2,129.2,78.0,22.0,6,512,2738
15560,2012-10-15,13,cloudy,93.8,123.8,88.0,15.0,44,261,1416
15561,2012-10-15,14,cloudy,97.2,129.2,78.0,19.0,20,398,1667
15562,2012-10-15,15,clear,97.2,129.2,78.0,22.0,41,491,2470
15563,2012-10-15,16,clear,93.8,123.8,64.0,20.0,35,531,4828
15564,2012-10-15,17,clear,93.8,123.8,64.0,17.0,49,672,8711
15565,2012-10-15,18,light snow/rain,92.1,122.0,77.0,9.0,27,362,7020
15566,2012-10-15,19,light snow/rain,90.4,120.2,83.0,6.0,36,86,2955
15567,2012-10-15,20,cloudy,90.4,120.2,72.0,26.0,26,135,3078
15568,2012-10-15,21,clear,90.4,120.2,59.0,22.0,47,113,2471
15569,2012-10-15,22,clear,88.7,118.4,59.0,19.0,35,54,1539
15570,2012-10-15,23,clear,85.3,114.8,63.0,15.0,34,63,933
15571,2012-10-16,0,clear,85.3,114.8,63.0,26.0,16,19,585
15572,2012-10-16,1,clear,83.6,113.0,67.0,13.0,29,28,114
15573,2012-10-16,2,CLEAR,83.6,113.0,67.0,9.0,36,15,18
15574,2012-10-16,3,clear,81.9,111.2,67.0,7.0,23,2,28
15575,2012-10-16,4,clear,81.9,111.2,67.0,11.0,5,-1,93
15576,2012-10-16,5,clear,81.9,111.2,67.0,17.0,11,37,606
15577,2012-10-16,6,clear,81.9,111.2,67.0,11.0,3,30,2182
15578,2012-10-16,7,clear,81.9,111.2,67.0,6.0,11,141,6560
15579,2012-10-16,8,clear,83.6,113.0,62.0,0.0,35,243,10398
15580,2012-10-16,9,clear,87.0,116.6,55.00000000000001,17.0,29,223,4197
15581,2012-10-16,10,clear,88.7,118.4,48.0,19.0,43,457,2042
15582,2012-10-16,11,clear,88.7,118.4,45.0,28.0,44,390,2238
15583,2012-10-16,12,cloudy,90.4,120.2,45.0,22.0,13,484,3332
15584,2012-10-16,13,clear,90.4,120.2,45.0,19.0,11,478,3382
15585,2012-10-16,14,clear,92.1,122.0,39.0,17.0,39,660,2781
15586,2012-10-16,15,clear,92.1,122.0,41.0,22.0,13,533,3505
15587,2012-10-16,16,clear,92.1,122.0,39.0,19.0,26,555,4772
15588,2012-10-16,17,clear,90.4,120.2,39.0,13.0,44,730,10912
15589,2012-10-16,18,clear,88.7,118.4,42.0,11.0,12,499,9975
15590,2012-10-16,19,clear,87.0,116.6,48.0,0.0,29,282,6385
15591,2012-10-16,20,clear,85.3,114.8,55.00000000000001,0.0,47,244,5162
15592,2012-10-16,21,clear,85.3,114.8,63.0,0.0,4,132,2290
15593,2012-10-16,22,clear,80.2,109.4,71.0,6.0,43,127,2117
15594,2012-10-16,23,clear,80.2,109.4,71.0,0.0,3,159,2292
15595,2012-10-17,0,clear,78.5,107.6,76.0,0.0,16,7,622
15596,2012-10-17,1,clear,78.5,107.6,76.0,0.0,15,19,179
15597,2012-10-17,2,clear,78.5,107.6,76.0,0.0,8,28,158
15598,2012-10-17,3,clear,76.9,105.8,87.0,0.0,1,-2,91
15599,2012-10-17,4,clear,76.9,104.0,81.0,6.0,38,1,47
15600,2012-10-17,5,cloudy,76.9,105.8,81.0,0.0,0,12,506
15601,2012-10-17,6,clear,78.5,107.6,82.0,0.0,8,49,2222
15602,2012-10-17,7,clear,76.9,104.0,81.0,7.0,15,105,5838
15603,2012-10-17,8,cloudy,80.2,109.4,76.0,0.0,45,267,10124
15604,2012-10-17,9,cloudy,81.9,111.2,77.0,0.0,5,265,4475
15605,2012-10-17,10,loudy,85.3,114.8,67.0,0.0,31,419,2184
15606,2012-10-17,11,cloudy,88.7,118.4,51.0,6.0,36,547,2029
15607,2012-10-17,12,cloudy,90.4,120.2,48.0,11.0,0,496,3398
15608,2012-10-17,13,cloudy,92.1,122.0,49.0,9.0,16,513,3076
15609,2012-10-17,14,cloudy,93.8,123.8,43.0,11.0,23,575,2440
15610,2012-10-17,15,cloudy,95.5,125.6,43.0,15.0,6,435,3110
15611,2012-10-17,16,clear,93.8,123.8,52.0,13.0,5,490,5153
15612,2012-10-17,17,clear,92.1,122.0,56.00000000000001,7.0,30,854,9957
15613,2012-10-17,18,clear,90.4,120.2,59.0,11.0,21,630,10326
15614,2012-10-17,19,clear,88.7,118.4,72.0,13.0,7,341,6067
15615,2012-10-17,20,clear,88.7,118.4,72.0,9.0,28,380,4680
15616,2012-10-17,21,clear,85.3,114.8,82.0,13.0,9,195,3911
15617,2012-10-17,22,clear,85.3,114.8,88.0,17.0,26,119,2577
15618,2012-10-17,23,clear,85.3,114.8,88.0,15.0,13,105,1095
15619,2012-10-18,0,clear,85.3,114.8,88.0,13.0,30,30,694
15620,2012-10-18,1,clear,85.3,114.8,82.0,15.0,9,2,177
15621,2012-10-18,2,CLEAR,85.3,114.8,82.0,13.0,41,6,170
15622,2012-10-18,3,clear,83.6,113.0,88.0,15.0,20,-1,68
15623,2012-10-18,4,clear,83.6,113.0,88.0,15.0,35,-2,61
15624,2012-10-18,5,clear,83.6,113.0,82.0,15.0,42,6,535
15625,2012-10-18,6,clear,83.6,113.0,88.0,20.0,10,19,1953
